,Property,Image1,Image2,contrast11,contrast12,contrast13,contrast14,contrast_avg1,contrast21,contrast22,contrast23,contrast24,contrast_avg2,dissimilarity11,dissimilarity12,dissimilarity13,dissimilarity14,dissimilarity_avg1,dissimilarity21,dissimilarity22,dissimilarity23,dissimilarity24,dissimilarity_avg2,homogeneity11,homogeneity12,homogeneity13,homogeneity14,homogeneity_avg1,homogeneity21,homogeneity22,homogeneity23,homogeneity24,homogeneity_avg_2,energy_feature11,energy_feature12,energy_feature13,energy_feature14,energy_feature_avg1,energy_feature21,energy_feature22,energy_feature23,energy_feature24,energy_feature_avg2,correlation_feature11,correlation_feature12,correlation_feature13,correlation_feature14,correlation_feature_avg1,correlation_feature21,correlation_feature22,correlation_feature23,correlation_feature24,correlation_feature_avg2,asm_feature11,asm_feature12,asm_feature13,asm_feature14,asm_feature_avg1,asm_feature21,asm_feature22,asm_feature23,asm_feature24,asm_feature_avg2,ALEX_net,Cosine similarity,td_b7,vents_count_1,vents_count_2,common_vents_count,similarity_ratio,label
210,20021,2019-02-19_5.jpeg,2019-03-19_6.jpeg,0.96,1.61,1.21,1.70,1.37,0.96,1.61,1.21,1.70,1.37,0.48,0.62,0.52,0.65,0.57,0.48,0.62,0.52,0.65,0.57,0.80,0.77,0.79,0.76,0.78,0.80,0.77,0.79,0.76,0.78,0.38,0.36,0.37,0.36,0.37,0.38,0.36,0.37,0.36,0.37,0.96,0.93,0.95,0.93,0.94,0.96,0.93,0.95,0.93,0.94,0.14,0.13,0.14,0.13,0.14,0.14,0.13,0.14,0.13,0.14,0.00,1.00,7.00,7.00,7.00,7.00,1.00,N
211,20021,2019-03-19_6.jpeg,2019-04-19_7.jpeg,0.96,1.61,1.21,1.70,1.37,0.96,1.61,1.21,1.70,1.37,0.48,0.62,0.52,0.65,0.57,0.48,0.62,0.52,0.65,0.57,0.80,0.77,0.79,0.76,0.78,0.80,0.77,0.79,0.76,0.78,0.38,0.36,0.37,0.36,0.37,0.38,0.36,0.37,0.36,0.37,0.96,0.93,0.95,0.93,0.94,0.96,0.93,0.95,0.93,0.94,0.14,0.13,0.14,0.13,0.14,0.14,0.13,0.14,0.13,0.14,0.00,1.00,7.00,7.00,7.00,7.00,1.00,N
212,20021,2019-04-19_7.jpeg,2019-05-19_8.jpeg,0.96,1.61,1.21,1.70,1.37,1.39,2.36,1.61,2.43,1.95,0.48,0.62,0.52,0.65,0.57,0.59,0.82,0.67,0.84,0.73,0.80,0.77,0.79,0.76,0.78,0.76,0.71,0.74,0.70,0.73,0.38,0.36,0.37,0.36,0.37,0.37,0.36,0.37,0.35,0.36,0.96,0.93,0.95,0.93,0.94,0.94,0.91,0.94,0.90,0.92,0.14,0.13,0.14,0.13,0.14,0.14,0.13,0.13,0.13,0.13,0.00,1.00,7.00,7.00,7.00,7.00,1.00,N
213,20021,2019-05-19_8.jpeg,2019-06-19_9.jpeg,1.39,2.36,1.61,2.43,1.95,1.39,2.36,1.61,2.43,1.95,0.59,0.82,0.67,0.84,0.73,0.59,0.82,0.67,0.84,0.73,0.76,0.71,0.74,0.70,0.73,0.76,0.71,0.74,0.70,0.73,0.37,0.36,0.37,0.35,0.36,0.37,0.36,0.37,0.35,0.36,0.94,0.91,0.94,0.90,0.92,0.94,0.91,0.94,0.90,0.92,0.14,0.13,0.13,0.13,0.13,0.14,0.13,0.13,0.13,0.13,0.00,1.00,7.00,7.00,7.00,7.00,1.00,N
214,20021,2019-06-19_9.jpeg,2019-07-19_10.jpeg,1.39,2.36,1.61,2.43,1.95,1.39,2.36,1.61,2.43,1.95,0.59,0.82,0.67,0.84,0.73,0.59,0.82,0.67,0.84,0.73,0.76,0.71,0.74,0.70,0.73,0.76,0.71,0.74,0.70,0.73,0.37,0.36,0.37,0.35,0.36,0.37,0.36,0.37,0.35,0.36,0.94,0.91,0.94,0.90,0.92,0.94,0.91,0.94,0.90,0.92,0.14,0.13,0.13,0.13,0.13,0.14,0.13,0.13,0.13,0.13,0.00,1.00,7.00,7.00,7.00,7.00,1.00,N
215,20021,2019-07-19_10.jpeg,2019-08-19_11.jpeg,1.39,2.36,1.61,2.43,1.95,1.39,2.36,1.61,2.43,1.95,0.59,0.82,0.67,0.84,0.73,0.59,0.82,0.67,0.84,0.73,0.76,0.71,0.74,0.70,0.73,0.76,0.71,0.74,0.70,0.73,0.37,0.36,0.37,0.35,0.36,0.37,0.36,0.37,0.35,0.36,0.94,0.91,0.94,0.90,0.92,0.94,0.91,0.94,0.90,0.92,0.14,0.13,0.13,0.13,0.13,0.14,0.13,0.13,0.13,0.13,0.00,1.00,7.00,7.00,7.00,7.00,1.00,N
216,20021,2019-08-19_11.jpeg,2019-09-19_12.jpeg,1.39,2.36,1.61,2.43,1.95,1.10,1.89,1.17,1.87,1.51,0.59,0.82,0.67,0.84,0.73,0.45,0.62,0.48,0.63,0.54,0.76,0.71,0.74,0.70,0.73,0.82,0.78,0.81,0.77,0.80,0.37,0.36,0.37,0.35,0.36,0.40,0.38,0.39,0.38,0.39,0.94,0.91,0.94,0.90,0.92,0.95,0.91,0.94,0.91,0.93,0.14,0.13,0.13,0.13,0.13,0.16,0.15,0.15,0.14,0.15,0.00,1.00,7.00,10.00,10.00,10.00,1.00,N
217,20021,2019-09-19_12.jpeg,2019-10-19_13.jpeg,1.10,1.89,1.17,1.87,1.51,1.10,1.89,1.17,1.87,1.51,0.45,0.62,0.48,0.63,0.54,0.45,0.62,0.48,0.63,0.54,0.82,0.78,0.81,0.77,0.80,0.82,0.78,0.81,0.77,0.80,0.40,0.38,0.39,0.38,0.39,0.40,0.38,0.39,0.38,0.39,0.95,0.91,0.94,0.91,0.93,0.95,0.91,0.94,0.91,0.93,0.16,0.15,0.15,0.14,0.15,0.16,0.15,0.15,0.14,0.15,0.00,1.00,7.00,10.00,10.00,10.00,1.00,N
218,20022,2018-10-19_1.jpeg,2018-11-19_2.jpeg,1.44,1.76,1.14,1.76,1.52,1.44,1.76,1.14,1.76,1.52,0.42,0.46,0.39,0.46,0.43,0.42,0.46,0.39,0.46,0.43,0.86,0.85,0.86,0.85,0.85,0.86,0.85,0.86,0.85,0.85,0.56,0.55,0.56,0.56,0.56,0.56,0.55,0.56,0.56,0.56,0.96,0.95,0.97,0.95,0.95,0.96,0.95,0.97,0.95,0.95,0.31,0.30,0.31,0.31,0.31,0.31,0.30,0.31,0.31,0.31,0.00,1.00,7.00,10.00,10.00,10.00,1.00,N
219,20022,2018-11-19_2.jpeg,2018-12-19_3.jpeg,1.44,1.76,1.14,1.76,1.52,1.44,1.76,1.14,1.76,1.52,0.42,0.46,0.39,0.46,0.43,0.42,0.46,0.39,0.46,0.43,0.86,0.85,0.86,0.85,0.85,0.86,0.85,0.86,0.85,0.85,0.56,0.55,0.56,0.56,0.56,0.56,0.55,0.56,0.56,0.56,0.96,0.95,0.97,0.95,0.95,0.96,0.95,0.97,0.95,0.95,0.31,0.30,0.31,0.31,0.31,0.31,0.30,0.31,0.31,0.31,0.00,1.00,7.00,10.00,10.00,10.00,1.00,N
220,20022,2018-12-19_3.jpeg,2019-01-19_4.jpeg,1.44,1.76,1.14,1.76,1.52,1.44,1.76,1.14,1.76,1.52,0.42,0.46,0.39,0.46,0.43,0.42,0.46,0.39,0.46,0.43,0.86,0.85,0.86,0.85,0.85,0.86,0.85,0.86,0.85,0.85,0.56,0.55,0.56,0.56,0.56,0.56,0.55,0.56,0.56,0.56,0.96,0.95,0.97,0.95,0.95,0.96,0.95,0.97,0.95,0.95,0.31,0.30,0.31,0.31,0.31,0.31,0.30,0.31,0.31,0.31,0.00,1.00,7.00,10.00,10.00,10.00,1.00,N
221,20022,2019-01-19_4.jpeg,2019-02-19_5.jpeg,1.44,1.76,1.14,1.76,1.52,1.44,1.76,1.14,1.76,1.52,0.42,0.46,0.39,0.46,0.43,0.42,0.46,0.39,0.46,0.43,0.86,0.85,0.86,0.85,0.85,0.86,0.85,0.86,0.85,0.85,0.56,0.55,0.56,0.56,0.56,0.56,0.55,0.56,0.56,0.56,0.96,0.95,0.97,0.95,0.95,0.96,0.95,0.97,0.95,0.95,0.31,0.30,0.31,0.31,0.31,0.31,0.30,0.31,0.31,0.31,0.00,1.00,7.00,10.00,10.00,10.00,1.00,N
222,20022,2019-02-19_5.jpeg,2019-03-19_6.jpeg,1.44,1.76,1.14,1.76,1.52,1.44,1.76,1.14,1.76,1.52,0.42,0.46,0.39,0.46,0.43,0.42,0.46,0.39,0.46,0.43,0.86,0.85,0.86,0.85,0.85,0.86,0.85,0.86,0.85,0.85,0.56,0.55,0.56,0.56,0.56,0.56,0.55,0.56,0.56,0.56,0.96,0.95,0.97,0.95,0.95,0.96,0.95,0.97,0.95,0.95,0.31,0.30,0.31,0.31,0.31,0.31,0.30,0.31,0.31,0.31,0.00,1.00,7.00,10.00,10.00,10.00,1.00,N
223,20022,2019-03-19_6.jpeg,2019-04-19_7.jpeg,1.44,1.76,1.14,1.76,1.52,1.44,1.76,1.14,1.76,1.52,0.42,0.46,0.39,0.46,0.43,0.42,0.46,0.39,0.46,0.43,0.86,0.85,0.86,0.85,0.85,0.86,0.85,0.86,0.85,0.85,0.56,0.55,0.56,0.56,0.56,0.56,0.55,0.56,0.56,0.56,0.96,0.95,0.97,0.95,0.95,0.96,0.95,0.97,0.95,0.95,0.31,0.30,0.31,0.31,0.31,0.31,0.30,0.31,0.31,0.31,0.00,1.00,7.00,10.00,10.00,10.00,1.00,N
224,20022,2019-04-19_7.jpeg,2019-05-19_8.jpeg,1.44,1.76,1.14,1.76,1.52,1.63,2.23,1.36,2.14,1.84,0.42,0.46,0.39,0.46,0.43,0.51,0.58,0.49,0.59,0.54,0.86,0.85,0.86,0.85,0.85,0.82,0.81,0.82,0.80,0.81,0.56,0.55,0.56,0.56,0.56,0.55,0.54,0.55,0.54,0.55,0.96,0.95,0.97,0.95,0.95,0.96,0.95,0.97,0.95,0.95,0.31,0.30,0.31,0.31,0.31,0.30,0.29,0.30,0.30,0.30,0.00,1.00,7.00,10.00,10.00,10.00,1.00,N
225,20022,2019-05-19_8.jpeg,2019-06-19_9.jpeg,1.63,2.23,1.36,2.14,1.84,1.63,2.23,1.36,2.14,1.84,0.51,0.58,0.49,0.59,0.54,0.51,0.58,0.49,0.59,0.54,0.82,0.81,0.82,0.80,0.81,0.82,0.81,0.82,0.80,0.81,0.55,0.54,0.55,0.54,0.55,0.55,0.54,0.55,0.54,0.55,0.96,0.95,0.97,0.95,0.95,0.96,0.95,0.97,0.95,0.95,0.30,0.29,0.30,0.30,0.30,0.30,0.29,0.30,0.30,0.30,0.00,1.00,7.00,10.00,10.00,10.00,1.00,N
226,20022,2019-06-19_9.jpeg,2019-07-19_10.jpeg,1.63,2.23,1.36,2.14,1.84,1.63,2.23,1.36,2.14,1.84,0.51,0.58,0.49,0.59,0.54,0.51,0.58,0.49,0.59,0.54,0.82,0.81,0.82,0.80,0.81,0.82,0.81,0.82,0.80,0.81,0.55,0.54,0.55,0.54,0.55,0.55,0.54,0.55,0.54,0.55,0.96,0.95,0.97,0.95,0.95,0.96,0.95,0.97,0.95,0.95,0.30,0.29,0.30,0.30,0.30,0.30,0.29,0.30,0.30,0.30,0.00,1.00,7.00,10.00,10.00,10.00,1.00,N
227,20022,2019-07-19_10.jpeg,2019-08-19_11.jpeg,1.63,2.23,1.36,2.14,1.84,1.63,2.23,1.36,2.14,1.84,0.51,0.58,0.49,0.59,0.54,0.51,0.58,0.49,0.59,0.54,0.82,0.81,0.82,0.80,0.81,0.82,0.81,0.82,0.80,0.81,0.55,0.54,0.55,0.54,0.55,0.55,0.54,0.55,0.54,0.55,0.96,0.95,0.97,0.95,0.95,0.96,0.95,0.97,0.95,0.95,0.30,0.29,0.30,0.30,0.30,0.30,0.29,0.30,0.30,0.30,0.19,0.61,4.21,10.00,10.00,6.00,0.60,Y
240,20023,2019-09-01_11.jpeg,2019-10-01_12.jpeg,1.22,2.09,1.50,2.23,1.76,1.22,2.09,1.50,2.23,1.76,0.48,0.63,0.51,0.64,0.57,0.48,0.63,0.51,0.64,0.57,0.81,0.78,0.81,0.78,0.80,0.81,0.78,0.81,0.78,0.80,0.49,0.48,0.49,0.48,0.49,0.49,0.48,0.49,0.48,0.49,0.98,0.96,0.97,0.96,0.97,0.98,0.96,0.97,0.96,0.97,0.24,0.23,0.24,0.23,0.24,0.24,0.23,0.24,0.23,0.24,0.00,1.00,7.00,4.00,4.00,4.00,1.00,N
241,20023,2019-10-01_12.jpeg,2019-11-01_13.jpeg,1.22,2.09,1.50,2.23,1.76,1.22,2.09,1.50,2.23,1.76,0.48,0.63,0.51,0.64,0.57,0.48,0.63,0.51,0.64,0.57,0.81,0.78,0.81,0.78,0.80,0.81,0.78,0.81,0.78,0.80,0.49,0.48,0.49,0.48,0.49,0.49,0.48,0.49,0.48,0.49,0.98,0.96,0.97,0.96,0.97,0.98,0.96,0.97,0.96,0.97,0.24,0.23,0.24,0.23,0.24,0.24,0.23,0.24,0.23,0.24,0.00,1.00,7.00,4.00,4.00,4.00,1.00,N
242,20024,2018-11-02_1.jpeg,2018-12-02_2.jpeg,1.38,2.13,0.96,1.94,1.60,1.38,2.13,0.96,1.94,1.60,0.43,0.55,0.32,0.52,0.45,0.43,0.55,0.32,0.52,0.45,0.85,0.82,0.88,0.83,0.85,0.85,0.82,0.88,0.83,0.85,0.49,0.48,0.50,0.48,0.49,0.49,0.48,0.50,0.48,0.49,0.97,0.95,0.98,0.95,0.96,0.97,0.95,0.98,0.95,0.96,0.24,0.23,0.25,0.23,0.24,0.24,0.23,0.25,0.23,0.24,0.00,1.00,7.00,4.00,4.00,4.00,1.00,N
243,20024,2018-12-02_2.jpeg,2019-01-02_3.jpeg,1.38,2.13,0.96,1.94,1.60,1.38,2.13,0.96,1.94,1.60,0.43,0.55,0.32,0.52,0.45,0.43,0.55,0.32,0.52,0.45,0.85,0.82,0.88,0.83,0.85,0.85,0.82,0.88,0.83,0.85,0.49,0.48,0.50,0.48,0.49,0.49,0.48,0.50,0.48,0.49,0.97,0.95,0.98,0.95,0.96,0.97,0.95,0.98,0.95,0.96,0.24,0.23,0.25,0.23,0.24,0.24,0.23,0.25,0.23,0.24,0.00,1.00,7.00,4.00,4.00,4.00,1.00,N
244,20024,2019-01-02_3.jpeg,2019-02-02_4.jpeg,1.38,2.13,0.96,1.94,1.60,1.38,2.13,0.96,1.94,1.60,0.43,0.55,0.32,0.52,0.45,0.43,0.55,0.32,0.52,0.45,0.85,0.82,0.88,0.83,0.85,0.85,0.82,0.88,0.83,0.85,0.49,0.48,0.50,0.48,0.49,0.49,0.48,0.50,0.48,0.49,0.97,0.95,0.98,0.95,0.96,0.97,0.95,0.98,0.95,0.96,0.24,0.23,0.25,0.23,0.24,0.24,0.23,0.25,0.23,0.24,0.00,1.00,7.00,4.00,4.00,4.00,1.00,N
245,20024,2019-02-02_4.jpeg,2019-03-02_5.jpeg,1.38,2.13,0.96,1.94,1.60,1.38,2.13,0.96,1.94,1.60,0.43,0.55,0.32,0.52,0.45,0.43,0.55,0.32,0.52,0.45,0.85,0.82,0.88,0.83,0.85,0.85,0.82,0.88,0.83,0.85,0.49,0.48,0.50,0.48,0.49,0.49,0.48,0.50,0.48,0.49,0.97,0.95,0.98,0.95,0.96,0.97,0.95,0.98,0.95,0.96,0.24,0.23,0.25,0.23,0.24,0.24,0.23,0.25,0.23,0.24,0.00,1.00,7.00,4.00,4.00,4.00,1.00,N
246,20024,2019-03-02_5.jpeg,2019-04-02_6.jpeg,1.38,2.13,0.96,1.94,1.60,1.38,2.13,0.96,1.94,1.60,0.43,0.55,0.32,0.52,0.45,0.43,0.55,0.32,0.52,0.45,0.85,0.82,0.88,0.83,0.85,0.85,0.82,0.88,0.83,0.85,0.49,0.48,0.50,0.48,0.49,0.49,0.48,0.50,0.48,0.49,0.97,0.95,0.98,0.95,0.96,0.97,0.95,0.98,0.95,0.96,0.24,0.23,0.25,0.23,0.24,0.24,0.23,0.25,0.23,0.24,0.00,1.00,7.00,4.00,4.00,4.00,1.00,N
247,20024,2019-04-02_6.jpeg,2019-05-02_7.jpeg,1.38,2.13,0.96,1.94,1.60,2.64,3.63,1.40,3.40,2.77,0.43,0.55,0.32,0.52,0.45,0.72,0.86,0.47,0.83,0.72,0.85,0.82,0.88,0.83,0.85,0.76,0.74,0.82,0.74,0.77,0.49,0.48,0.50,0.48,0.49,0.43,0.42,0.44,0.42,0.43,0.97,0.95,0.98,0.95,0.96,0.96,0.94,0.98,0.94,0.95,0.24,0.23,0.25,0.23,0.24,0.19,0.18,0.20,0.18,0.19,0.00,1.00,7.00,4.00,4.00,4.00,1.00,N
248,20024,2019-05-02_7.jpeg,2019-06-02_8.jpeg,2.64,3.63,1.40,3.40,2.77,2.64,3.63,1.40,3.40,2.77,0.72,0.86,0.47,0.83,0.72,0.72,0.86,0.47,0.83,0.72,0.76,0.74,0.82,0.74,0.77,0.76,0.74,0.82,0.74,0.77,0.43,0.42,0.44,0.42,0.43,0.43,0.42,0.44,0.42,0.43,0.96,0.94,0.98,0.94,0.95,0.96,0.94,0.98,0.94,0.95,0.19,0.18,0.20,0.18,0.19,0.19,0.18,0.20,0.18,0.19,0.00,1.00,7.00,4.00,4.00,4.00,1.00,N
249,20024,2019-06-02_8.jpeg,2019-07-02_9.jpeg,2.64,3.63,1.40,3.40,2.77,2.64,3.63,1.40,3.40,2.77,0.72,0.86,0.47,0.83,0.72,0.72,0.86,0.47,0.83,0.72,0.76,0.74,0.82,0.74,0.77,0.76,0.74,0.82,0.74,0.77,0.43,0.42,0.44,0.42,0.43,0.43,0.42,0.44,0.42,0.43,0.96,0.94,0.98,0.94,0.95,0.96,0.94,0.98,0.94,0.95,0.19,0.18,0.20,0.18,0.19,0.19,0.18,0.20,0.18,0.19,0.00,1.00,7.00,4.00,4.00,4.00,1.00,N
250,20024,2019-07-02_9.jpeg,2019-08-02_10.jpeg,2.64,3.63,1.40,3.40,2.77,2.64,3.63,1.40,3.40,2.77,0.72,0.86,0.47,0.83,0.72,0.72,0.86,0.47,0.83,0.72,0.76,0.74,0.82,0.74,0.77,0.76,0.74,0.82,0.74,0.77,0.43,0.42,0.44,0.42,0.43,0.43,0.42,0.44,0.42,0.43,0.96,0.94,0.98,0.94,0.95,0.96,0.94,0.98,0.94,0.95,0.19,0.18,0.20,0.18,0.19,0.19,0.18,0.20,0.18,0.19,0.00,1.00,7.00,4.00,4.00,4.00,1.00,N
251,20024,2019-08-02_10.jpeg,2019-09-02_11.jpeg,2.64,3.63,1.40,3.40,2.77,1.80,2.52,1.17,2.46,1.99,0.72,0.86,0.47,0.83,0.72,0.63,0.73,0.47,0.74,0.64,0.76,0.74,0.82,0.74,0.77,0.77,0.75,0.81,0.74,0.77,0.43,0.42,0.44,0.42,0.43,0.43,0.42,0.43,0.42,0.42,0.96,0.94,0.98,0.94,0.95,0.96,0.94,0.97,0.94,0.95,0.19,0.18,0.20,0.18,0.19,0.18,0.17,0.19,0.18,0.18,0.00,1.00,7.00,4.00,4.00,4.00,1.00,N
252,20024,2019-09-02_11.jpeg,2019-10-02_12.jpeg,1.80,2.52,1.17,2.46,1.99,1.80,2.52,1.17,2.46,1.99,0.63,0.73,0.47,0.74,0.64,0.63,0.73,0.47,0.74,0.64,0.77,0.75,0.81,0.74,0.77,0.77,0.75,0.81,0.74,0.77,0.43,0.42,0.43,0.42,0.42,0.43,0.42,0.43,0.42,0.42,0.96,0.94,0.97,0.94,0.95,0.96,0.94,0.97,0.94,0.95,0.18,0.17,0.19,0.18,0.18,0.18,0.17,0.19,0.18,0.18,0.00,1.00,7.00,1.00,1.00,1.00,1.00,N
253,20024,2019-10-02_12.jpeg,2019-11-02_13.jpeg,1.80,2.52,1.17,2.46,1.99,1.80,2.52,1.17,2.46,1.99,0.63,0.73,0.47,0.74,0.64,0.63,0.73,0.47,0.74,0.64,0.77,0.75,0.81,0.74,0.77,0.77,0.75,0.81,0.74,0.77,0.43,0.42,0.43,0.42,0.42,0.43,0.42,0.43,0.42,0.42,0.96,0.94,0.97,0.94,0.95,0.96,0.94,0.97,0.94,0.95,0.18,0.17,0.19,0.18,0.18,0.18,0.17,0.19,0.18,0.18,0.00,1.00,7.00,1.00,1.00,1.00,1.00,N
254,20026,2018-11-08_1.jpeg,2018-12-08_2.jpeg,1.10,1.71,0.88,1.69,1.34,1.10,1.71,0.88,1.69,1.34,0.41,0.56,0.36,0.54,0.47,0.41,0.56,0.36,0.54,0.47,0.85,0.81,0.86,0.81,0.83,0.85,0.81,0.86,0.81,0.83,0.43,0.42,0.43,0.42,0.43,0.43,0.42,0.43,0.42,0.43,0.96,0.94,0.97,0.94,0.96,0.96,0.94,0.97,0.94,0.96,0.19,0.17,0.19,0.17,0.18,0.19,0.17,0.19,0.17,0.18,0.00,1.00,7.00,1.00,1.00,1.00,1.00,N
255,20026,2018-12-08_2.jpeg,2019-01-08_3.jpeg,1.10,1.71,0.88,1.69,1.34,1.10,1.71,0.88,1.69,1.34,0.41,0.56,0.36,0.54,0.47,0.41,0.56,0.36,0.54,0.47,0.85,0.81,0.86,0.81,0.83,0.85,0.81,0.86,0.81,0.83,0.43,0.42,0.43,0.42,0.43,0.43,0.42,0.43,0.42,0.43,0.96,0.94,0.97,0.94,0.96,0.96,0.94,0.97,0.94,0.96,0.19,0.17,0.19,0.17,0.18,0.19,0.17,0.19,0.17,0.18,0.00,1.00,7.00,1.00,1.00,1.00,1.00,N
256,20026,2019-01-08_3.jpeg,2019-02-08_4.jpeg,1.10,1.71,0.88,1.69,1.34,1.10,1.71,0.88,1.69,1.34,0.41,0.56,0.36,0.54,0.47,0.41,0.56,0.36,0.54,0.47,0.85,0.81,0.86,0.81,0.83,0.85,0.81,0.86,0.81,0.83,0.43,0.42,0.43,0.42,0.43,0.43,0.42,0.43,0.42,0.43,0.96,0.94,0.97,0.94,0.96,0.96,0.94,0.97,0.94,0.96,0.19,0.17,0.19,0.17,0.18,0.19,0.17,0.19,0.17,0.18,0.00,1.00,7.00,1.00,1.00,1.00,1.00,N
257,20026,2019-02-08_4.jpeg,2019-03-08_5.jpeg,1.10,1.71,0.88,1.69,1.34,1.10,1.71,0.88,1.69,1.34,0.41,0.56,0.36,0.54,0.47,0.41,0.56,0.36,0.54,0.47,0.85,0.81,0.86,0.81,0.83,0.85,0.81,0.86,0.81,0.83,0.43,0.42,0.43,0.42,0.43,0.43,0.42,0.43,0.42,0.43,0.96,0.94,0.97,0.94,0.96,0.96,0.94,0.97,0.94,0.96,0.19,0.17,0.19,0.17,0.18,0.19,0.17,0.19,0.17,0.18,0.00,1.00,7.00,1.00,1.00,1.00,1.00,N
258,20026,2019-03-08_5.jpeg,2019-04-08_6.jpeg,1.10,1.71,0.88,1.69,1.34,1.73,2.88,1.53,2.62,2.19,0.41,0.56,0.36,0.54,0.47,0.58,0.80,0.55,0.77,0.68,0.85,0.81,0.86,0.81,0.83,0.79,0.74,0.80,0.74,0.77,0.43,0.42,0.43,0.42,0.43,0.40,0.39,0.40,0.39,0.39,0.96,0.94,0.97,0.94,0.96,0.94,0.90,0.95,0.91,0.93,0.19,0.17,0.19,0.17,0.18,0.16,0.15,0.16,0.15,0.15,0.00,1.00,7.00,1.00,1.00,1.00,1.00,N
259,20026,2019-04-08_6.jpeg,2019-05-08_7.jpeg,1.73,2.88,1.53,2.62,2.19,1.73,2.88,1.53,2.62,2.19,0.58,0.80,0.55,0.77,0.68,0.58,0.80,0.55,0.77,0.68,0.79,0.74,0.80,0.74,0.77,0.79,0.74,0.80,0.74,0.77,0.40,0.39,0.40,0.39,0.39,0.40,0.39,0.40,0.39,0.39,0.94,0.90,0.95,0.91,0.93,0.94,0.90,0.95,0.91,0.93,0.16,0.15,0.16,0.15,0.15,0.16,0.15,0.16,0.15,0.15,0.00,1.00,7.00,1.00,1.00,1.00,1.00,N
260,20026,2019-05-08_7.jpeg,2019-06-08_8.jpeg,1.73,2.88,1.53,2.62,2.19,1.73,2.88,1.53,2.62,2.19,0.58,0.80,0.55,0.77,0.68,0.58,0.80,0.55,0.77,0.68,0.79,0.74,0.80,0.74,0.77,0.79,0.74,0.80,0.74,0.77,0.40,0.39,0.40,0.39,0.39,0.40,0.39,0.40,0.39,0.39,0.94,0.90,0.95,0.91,0.93,0.94,0.90,0.95,0.91,0.93,0.16,0.15,0.16,0.15,0.15,0.16,0.15,0.16,0.15,0.15,0.00,1.00,7.00,1.00,1.00,1.00,1.00,N
261,20026,2019-06-08_8.jpeg,2019-07-08_9.jpeg,1.73,2.88,1.53,2.62,2.19,1.73,2.88,1.53,2.62,2.19,0.58,0.80,0.55,0.77,0.68,0.58,0.80,0.55,0.77,0.68,0.79,0.74,0.80,0.74,0.77,0.79,0.74,0.80,0.74,0.77,0.40,0.39,0.40,0.39,0.39,0.40,0.39,0.40,0.39,0.39,0.94,0.90,0.95,0.91,0.93,0.94,0.90,0.95,0.91,0.93,0.16,0.15,0.16,0.15,0.15,0.16,0.15,0.16,0.15,0.15,0.00,1.00,7.00,1.00,1.00,1.00,1.00,N
262,20026,2019-07-08_9.jpeg,2019-08-08_10.jpeg,1.73,2.88,1.53,2.62,2.19,1.73,2.88,1.53,2.62,2.19,0.58,0.80,0.55,0.77,0.68,0.58,0.80,0.55,0.77,0.68,0.79,0.74,0.80,0.74,0.77,0.79,0.74,0.80,0.74,0.77,0.40,0.39,0.40,0.39,0.39,0.40,0.39,0.40,0.39,0.39,0.94,0.90,0.95,0.91,0.93,0.94,0.90,0.95,0.91,0.93,0.16,0.15,0.16,0.15,0.15,0.16,0.15,0.16,0.15,0.15,0.00,1.00,7.00,1.00,1.00,1.00,1.00,N
263,20026,2019-08-08_10.jpeg,2019-09-08_11.jpeg,1.73,2.88,1.53,2.62,2.19,1.86,3.03,1.52,2.90,2.33,0.58,0.80,0.55,0.77,0.68,0.55,0.81,0.55,0.75,0.67,0.79,0.74,0.80,0.74,0.77,0.80,0.73,0.79,0.75,0.77,0.40,0.39,0.40,0.39,0.39,0.40,0.38,0.40,0.38,0.39,0.94,0.90,0.95,0.91,0.93,0.96,0.94,0.97,0.94,0.95,0.16,0.15,0.16,0.15,0.15,0.16,0.15,0.16,0.15,0.15,0.16,0.84,5.76,1.00,1.00,1.00,1.00,N
288,20028,2019-10-11_11.jpeg,2019-11-11_12.jpeg,1.37,2.15,1.08,1.91,1.63,1.37,2.15,1.08,1.91,1.63,0.42,0.52,0.35,0.51,0.45,0.42,0.52,0.35,0.51,0.45,0.85,0.84,0.88,0.84,0.85,0.85,0.84,0.88,0.84,0.85,0.59,0.59,0.60,0.59,0.59,0.59,0.59,0.60,0.59,0.59,0.97,0.95,0.97,0.96,0.96,0.97,0.95,0.97,0.96,0.96,0.35,0.34,0.36,0.35,0.35,0.35,0.34,0.36,0.35,0.35,0.00,1.00,7.00,1.00,1.00,1.00,1.00,N
289,20028,2019-11-11_12.jpeg,2019-12-11_13.jpeg,1.37,2.15,1.08,1.91,1.63,1.37,2.15,1.08,1.91,1.63,0.42,0.52,0.35,0.51,0.45,0.42,0.52,0.35,0.51,0.45,0.85,0.84,0.88,0.84,0.85,0.85,0.84,0.88,0.84,0.85,0.59,0.59,0.60,0.59,0.59,0.59,0.59,0.60,0.59,0.59,0.97,0.95,0.97,0.96,0.96,0.97,0.95,0.97,0.96,0.96,0.35,0.34,0.36,0.35,0.35,0.35,0.34,0.36,0.35,0.35,0.00,1.00,7.00,1.00,1.00,1.00,1.00,N
